date,crop,variety,market,district,state,min_price,max_price,modal_price,arrivals
2026-06-10,Black Gram,Whole,Bowenpally,Hyderabad,Telangana,6796.29,8506.95,7581.47,151.83
2026-06-10,Black Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7682.65,9660.77,8663.24,262.81
2026-06-10,Black Gram,Whole,Vashi,Mumbai,Maharashtra,7693.44,10320.63,9261.36,299.24
2026-06-10,Black Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6487.16,8633.04,7756.81,212.27
2026-06-10,Copra,Milling,Azadpur,New Delhi,Delhi,19289.62,25220.98,22915.54,231.15
2026-06-10,Copra,Milling,Bowenpally,Hyderabad,Telangana,18970.43,22848.15,20756.67,89.69
2026-06-10,Copra,Milling,Koyambedu,Chennai,Tamil Nadu,19228.11,24027.23,21671.85,114.41
2026-06-10,Copra,Milling,Vashi,Mumbai,Maharashtra,20122.85,25232.08,23021.22,184.32
2026-06-10,Copra,Milling,Yeshwanthpur,Bangalore,Karnataka,18681.9,23123.21,20523.23,104.85
2026-06-10,Cotton,Medium Staple,Azadpur,New Delhi,Delhi,8821.95,11005.76,9877.75,359.88
2026-06-10,Cotton,Medium Staple,Bowenpally,Hyderabad,Telangana,7268.9,9388.97,8432.08,139.01
2026-06-10,Cotton,Medium Staple,Koyambedu,Chennai,Tamil Nadu,7960.7,10505.16,9302.75,213.19
2026-06-10,Cotton,Medium Staple,Vashi,Mumbai,Maharashtra,8029.65,10754.12,9707.96,319.81
2026-06-10,Cotton,Medium Staple,Yeshwanthpur,Bangalore,Karnataka,7522.93,9487.04,8551.65,176.39
2026-06-10,Green Gram,Whole,Azadpur,New Delhi,Delhi,7576.56,9874.29,8447.88,9512.49
2026-06-10,Green Gram,Whole,Bowenpally,Hyderabad,Telangana,6948.14,9223.67,8079.76,4384.28
2026-06-10,Green Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7035.95,9481.47,8510.17,5653.95
2026-06-10,Green Gram,Whole,Vashi,Mumbai,Maharashtra,7263.63,9740.01,8296.72,7443.03
2026-06-10,Green Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6978.15,9694.16,8430.79,4923.29
2026-06-10,Groundnut,Bold,Azadpur,New Delhi,Delhi,5901.72,7815.64,7091.8,1396.29
2026-06-10,Groundnut,Bold,Bowenpally,Hyderabad,Telangana,5663.09,7039.7,6463.16,636.84
2026-06-10,Groundnut,Bold,Koyambedu,Chennai,Tamil Nadu,5890.37,7710.4,6771.82,790.46
2026-06-10,Groundnut,Bold,Vashi,Mumbai,Maharashtra,6432.97,8651.19,7593.87,977.85
2026-06-10,Groundnut,Bold,Yeshwanthpur,Bangalore,Karnataka,6211.83,8067.66,7259.12,613.12
2026-06-10,Jowar,Local,Azadpur,New Delhi,Delhi,3955.47,4850.89,4433.16,523.31
2026-06-10,Jowar,Local,Bowenpally,Hyderabad,Telangana,3637.4,4480.98,4020.54,197.81
2026-06-10,Jowar,Local,Koyambedu,Chennai,Tamil Nadu,3583.52,4685.88,4170.93,260.09
2026-06-10,Jowar,Local,Vashi,Mumbai,Maharashtra,3879.08,4856.09,4274.31,484.78
2026-06-10,Jowar,Local,Yeshwanthpur,Bangalore,Karnataka,3048.61,4221.89,3667.19,254.82
2026-06-10,Lentil,Whole,Azadpur,New Delhi,Delhi,7437.83,10293.34,8983.52,886.92
2026-06-10,Lentil,Whole,Bowenpally,Hyderabad,Telangana,7803.69,10019.9,8586.53,391.34
2026-06-10,Lentil,Whole,Koyambedu,Chennai,Tamil Nadu,6564.98,8914.29,7638.93,476.06
2026-06-10,Lentil,Whole,Vashi,Mumbai,Maharashtra,8011.63,9897.36,8781.63,664.26
2026-06-10,Lentil,Whole,Yeshwanthpur,Bangalore,Karnataka,6185.24,8411.25,7494.39,404.55
2026-06-10,Maize,Local,Azadpur,New Delhi,Delhi,1861.05,2568.68,2259.17,27908.0
2026-06-10,Maize,Local,Bowenpally,Hyderabad,Telangana,1567.74,2067.89,1862.17,9924.97
2026-06-10,Maize,Local,Koyambedu,Chennai,Tamil Nadu,1724.07,2204.54,2020.6,12617.71
2026-06-10,Maize,Local,Vashi,Mumbai,Maharashtra,1829.92,2483.48,2164.5,17489.21
2026-06-10,Maize,Local,Yeshwanthpur,Bangalore,Karnataka,1744.65,2248.23,2063.12,12548.28
2026-06-10,Mustard,Local,Azadpur,New Delhi,Delhi,6992.7,9269.55,8196.8,3605.21
2026-06-10,Mustard,Local,Bowenpally,Hyderabad,Telangana,6210.99,8554.82,7287.42,1297.37
2026-06-10,Mustard,Local,Koyambedu,Chennai,Tamil Nadu,6105.71,7970.74,6941.8,1928.42
2026-06-10,Mustard,Local,Vashi,Mumbai,Maharashtra,7053.19,9101.61,8257.71,3388.53
2026-06-10,Mustard,Local,Yeshwanthpur,Bangalore,Karnataka,6386.64,8170.93,6970.13,1712.4
2026-06-10,Niger Seed,Local,Azadpur,New Delhi,Delhi,10390.32,13644.95,11792.4,27.22
2026-06-10,Niger Seed,Local,Bowenpally,Hyderabad,Telangana,11037.27,13511.35,12417.85,10.16
2026-06-10,Niger Seed,Local,Koyambedu,Chennai,Tamil Nadu,9426.19,12455.02,11179.21,17.99
2026-06-10,Niger Seed,Local,Vashi,Mumbai,Maharashtra,11899.19,15468.18,13418.07,20.44
2026-06-10,Niger Seed,Local,Yeshwanthpur,Bangalore,Karnataka,11378.42,14454.34,12368.44,13.72
2026-06-10,Onion,Nasik Red,Azadpur,New Delhi,Delhi,1968.42,2584.82,2292.08,59144.06
2026-06-10,Onion,Nasik Red,Bowenpally,Hyderabad,Telangana,2279.73,3018.53,2630.41,17372.65
2026-06-10,Onion,Nasik Red,Koyambedu,Chennai,Tamil Nadu,1919.95,2560.61,2285.45,25825.91
2026-06-10,Onion,Nasik Red,Vashi,Mumbai,Maharashtra,2397.61,3104.27,2778.31,33712.58
2026-06-10,Onion,Nasik Red,Yeshwanthpur,Bangalore,Karnataka,1893.34,2432.44,2211.15,24812.18
2026-06-10,Paddy,Common,Azadpur,New Delhi,Delhi,2592.37,3570.2,3029.91,17193.1
2026-06-10,Paddy,Common,Bowenpally,Hyderabad,Telangana,2545.86,3313.43,2837.81,8682.06
2026-06-10,Paddy,Common,Koyambedu,Chennai,Tamil Nadu,2465.88,3189.87,2909.48,10404.81
2026-06-10,Paddy,Common,Vashi,Mumbai,Maharashtra,2620.08,3481.34,3085.44,13994.94
2026-06-10,Paddy,Common,Yeshwanthpur,Bangalore,Karnataka,2477.89,3304.8,2867.42,11557.71
2026-06-10,Potato,Local,Azadpur,New Delhi,Delhi,742.96,1015.45,862.5,54963.88
2026-06-10,Potato,Local,Bowenpally,Hyderabad,Telangana,786.77,1013.4,862.85,22506.52
2026-06-10,Potato,Local,Koyambedu,Chennai,Tamil Nadu,811.79,1050.17,913.95,23483.8
2026-06-10,Potato,Local,Vashi,Mumbai,Maharashtra,830.35,1081.01,940.06,40094.93
2026-06-10,Potato,Local,Yeshwanthpur,Bangalore,Karnataka,689.87,888.06,812.79,24729.45
2026-06-10,Ragi,Local,Azadpur,New Delhi,Delhi,3487.23,4451.97,3896.42,137.45
2026-06-10,Ragi,Local,Bowenpally,Hyderabad,Telangana,3187.89,4150.48,3662.64,67.91
2026-06-10,Ragi,Local,Koyambedu,Chennai,Tamil Nadu,3428.27,4398.27,3965.89,78.4
2026-06-10,Ragi,Local,Vashi,Mumbai,Maharashtra,3703.76,4774.25,4278.61,92.43
2026-06-10,Ragi,Local,Yeshwanthpur,Bangalore,Karnataka,3515.78,4592.72,4041.83,78.33
2026-06-10,Red Gram,Whole,Azadpur,New Delhi,Delhi,7052.93,8880.41,8046.91,1249.31
2026-06-10,Red Gram,Whole,Bowenpally,Hyderabad,Telangana,6143.74,8481.46,7213.15,504.15
2026-06-10,Red Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7031.15,9142.15,8230.76,667.55
2026-06-10,Red Gram,Whole,Vashi,Mumbai,Maharashtra,7045.15,9931.56,8576.29,934.6
2026-06-10,Red Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,7408.48,8892.4,8067.35,488.15
2026-06-10,Safflower,Local,Azadpur,New Delhi,Delhi,5046.76,6135.53,5659.48,59.98
2026-06-10,Safflower,Local,Bowenpally,Hyderabad,Telangana,4314.96,5374.0,4941.7,29.73
2026-06-10,Safflower,Local,Koyambedu,Chennai,Tamil Nadu,4883.16,5854.64,5348.8,35.97
2026-06-10,Safflower,Local,Vashi,Mumbai,Maharashtra,4744.33,5879.67,5182.18,53.18
2026-06-10,Safflower,Local,Yeshwanthpur,Bangalore,Karnataka,4530.25,6027.2,5272.84,30.43
2026-06-10,Sesamum,Local,Azadpur,New Delhi,Delhi,11774.43,14950.32,13356.05,348.67
2026-06-10,Sesamum,Local,Bowenpally,Hyderabad,Telangana,11042.16,13992.33,12451.94,110.15
2026-06-10,Sesamum,Local,Koyambedu,Chennai,Tamil Nadu,10507.66,14084.86,12174.48,164.89
2026-06-10,Sesamum,Local,Vashi,Mumbai,Maharashtra,12520.26,17355.16,15000.0,209.58
2026-06-10,Sesamum,Local,Yeshwanthpur,Bangalore,Karnataka,11679.85,16072.87,13735.6,138.71
2026-06-10,Soyabean,Local,Azadpur,New Delhi,Delhi,5931.65,8197.33,7132.21,8131.13
2026-06-10,Soyabean,Local,Bowenpally,Hyderabad,Telangana,4705.99,6599.09,5602.93,3123.25
2026-06-10,Soyabean,Local,Koyambedu,Chennai,Tamil Nadu,5490.51,7331.21,6282.96,3731.96
2026-06-10,Soyabean,Local,Vashi,Mumbai,Maharashtra,6505.87,7962.69,7294.61,6219.43
2026-06-10,Soyabean,Local,Yeshwanthpur,Bangalore,Karnataka,5579.09,7191.93,6106.68,3904.51
2026-06-10,Sunflower,Local,Azadpur,New Delhi,Delhi,7570.95,9994.34,9104.38,201.37
2026-06-10,Sunflower,Local,Bowenpally,Hyderabad,Telangana,6880.02,8955.2,7948.46,74.4
2026-06-10,Sunflower,Local,Koyambedu,Chennai,Tamil Nadu,7651.84,9907.06,8541.06,94.9
2026-06-10,Sunflower,Local,Vashi,Mumbai,Maharashtra,7086.77,9626.77,8475.16,152.07
2026-06-10,Sunflower,Local,Yeshwanthpur,Bangalore,Karnataka,6884.81,9682.11,8277.2,86.56
2026-06-10,Tomato,Local,Azadpur,New Delhi,Delhi,2266.08,2851.69,2499.18,13947.43
2026-06-10,Tomato,Local,Bowenpally,Hyderabad,Telangana,1845.63,2370.54,2071.52,6141.39
2026-06-10,Tomato,Local,Koyambedu,Chennai,Tamil Nadu,1964.07,2417.42,2224.57,7746.93
2026-06-10,Tomato,Local,Vashi,Mumbai,Maharashtra,1922.88,2553.6,2343.45,11178.32
2026-06-10,Tomato,Local,Yeshwanthpur,Bangalore,Karnataka,1941.64,2588.81,2203.21,5786.21
2026-06-10,Wheat,Local,Azadpur,New Delhi,Delhi,2349.39,3038.08,2788.29,55649.84
2026-06-10,Wheat,Local,Bowenpally,Hyderabad,Telangana,2365.76,2881.68,2648.38,25363.55
2026-06-10,Wheat,Local,Koyambedu,Chennai,Tamil Nadu,2620.02,3432.34,2933.32,29394.07
2026-06-10,Wheat,Local,Vashi,Mumbai,Maharashtra,2460.83,3378.12,2902.36,51487.81
2026-06-10,Wheat,Local,Yeshwanthpur,Bangalore,Karnataka,2326.42,3141.84,2728.4,29858.03
2026-06-11,Bajra,Local,Azadpur,New Delhi,Delhi,2010.49,2833.83,2437.48,1685.82
2026-06-11,Bajra,Local,Bowenpally,Hyderabad,Telangana,1728.48,2468.94,2104.39,658.6
2026-06-11,Bajra,Local,Koyambedu,Chennai,Tamil Nadu,1831.56,2351.61,2076.56,889.33
2026-06-11,Bajra,Local,Vashi,Mumbai,Maharashtra,2002.27,2715.25,2332.15,1017.59
2026-06-11,Bajra,Local,Yeshwanthpur,Bangalore,Karnataka,1749.9,2288.71,1988.97,815.8
2026-06-11,Barley,Local,Azadpur,New Delhi,Delhi,2236.44,2831.16,2574.99,195.85
2026-06-11,Barley,Local,Bowenpally,Hyderabad,Telangana,1948.88,2388.6,2175.47,84.08
2026-06-11,Barley,Local,Koyambedu,Chennai,Tamil Nadu,2177.09,2780.47,2389.88,101.84
2026-06-11,Barley,Local,Vashi,Mumbai,Maharashtra,2052.26,2661.5,2414.01,188.43
2026-06-11,Barley,Local,Yeshwanthpur,Bangalore,Karnataka,1977.1,2481.09,2280.44,101.72
2026-06-11,Bengal Gram,Whole,Azadpur,New Delhi,Delhi,6266.14,7741.27,6842.55,3585.58
2026-06-11,Bengal Gram,Whole,Bowenpally,Hyderabad,Telangana,5912.23,7108.69,6461.16,1367.25
2026-06-11,Bengal Gram,Whole,Koyambedu,Chennai,Tamil Nadu,5343.49,7252.06,6309.23,1932.62
2026-06-11,Bengal Gram,Whole,Vashi,Mumbai,Maharashtra,5901.39,7410.82,6424.9,3245.21
2026-06-11,Bengal Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,5892.46,7885.6,6946.99,1987.03
2026-06-11,Black Gram,Whole,Azadpur,New Delhi,Delhi,7226.44,9674.99,8730.33,443.84
2026-06-11,Black Gram,Whole,Bowenpally,Hyderabad,Telangana,6729.11,8710.04,7570.95,113.49
2026-06-11,Black Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7275.29,9684.74,8725.81,208.18
2026-06-11,Black Gram,Whole,Vashi,Mumbai,Maharashtra,8081.99,10310.53,9131.73,268.9
2026-06-11,Black Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6968.27,8773.4,7773.82,163.79
2026-06-11,Copra,Milling,Azadpur,New Delhi,Delhi,20460.64,25634.88,22785.03,199.58
2026-06-11,Copra,Milling,Bowenpally,Hyderabad,Telangana,18005.49,23754.85,20207.96,67.33
2026-06-11,Copra,Milling,Koyambedu,Chennai,Tamil Nadu,19892.41,25480.76,21739.85,99.73
2026-06-11,Copra,Milling,Vashi,Mumbai,Maharashtra,20033.14,26101.05,22998.68,128.33
2026-06-11,Copra,Milling,Yeshwanthpur,Bangalore,Karnataka,18623.89,22392.0,20599.58,99.15
2026-06-11,Cotton,Medium Staple,Azadpur,New Delhi,Delhi,8157.93,11247.63,9723.72,294.84
2026-06-11,Cotton,Medium Staple,Bowenpally,Hyderabad,Telangana,7489.92,9232.78,8443.01,96.53
2026-06-11,Cotton,Medium Staple,Koyambedu,Chennai,Tamil Nadu,7753.96,10009.95,8809.47,168.22
2026-06-11,Cotton,Medium Staple,Vashi,Mumbai,Maharashtra,8256.14,11329.68,9617.71,202.92
2026-06-11,Cotton,Medium Staple,Yeshwanthpur,Bangalore,Karnataka,7019.26,10052.61,8553.26,150.68
2026-06-11,Green Gram,Whole,Azadpur,New Delhi,Delhi,7617.35,9598.29,8454.28,9499.16
2026-06-11,Green Gram,Whole,Bowenpally,Hyderabad,Telangana,7422.92,9024.64,8083.42,3450.15
2026-06-11,Green Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7403.64,9546.39,8224.11,4719.2
2026-06-11,Green Gram,Whole,Vashi,Mumbai,Maharashtra,7323.36,9298.14,8278.57,5918.92
2026-06-11,Green Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6998.94,9596.23,8445.11,3320.09
2026-06-11,Groundnut,Bold,Azadpur,New Delhi,Delhi,5967.98,8123.03,7241.99,1236.72
2026-06-11,Groundnut,Bold,Bowenpally,Hyderabad,Telangana,5751.35,6977.27,6446.64,420.0
2026-06-11,Groundnut,Bold,Koyambedu,Chennai,Tamil Nadu,6231.38,7863.17,6817.64,660.79
2026-06-11,Groundnut,Bold,Vashi,Mumbai,Maharashtra,6237.4,8388.76,7569.52,895.82
2026-06-11,Groundnut,Bold,Yeshwanthpur,Bangalore,Karnataka,5986.25,7822.97,7178.79,539.8
2026-06-11,Jowar,Local,Azadpur,New Delhi,Delhi,3994.49,5087.75,4420.87,444.0
2026-06-11,Jowar,Local,Bowenpally,Hyderabad,Telangana,3495.16,4393.27,3999.01,152.63
2026-06-11,Jowar,Local,Koyambedu,Chennai,Tamil Nadu,3796.51,4701.39,4164.91,240.7
2026-06-11,Jowar,Local,Vashi,Mumbai,Maharashtra,3616.99,4886.33,4311.41,310.66
2026-06-11,Jowar,Local,Yeshwanthpur,Bangalore,Karnataka,3348.99,4025.57,3703.52,198.49
2026-06-11,Lentil,Whole,Azadpur,New Delhi,Delhi,7914.0,9959.65,8997.75,832.43
2026-06-11,Lentil,Whole,Bowenpally,Hyderabad,Telangana,7808.09,10135.06,8591.29,324.7
2026-06-11,Lentil,Whole,Koyambedu,Chennai,Tamil Nadu,6825.43,8724.14,7611.89,389.86
2026-06-11,Lentil,Whole,Vashi,Mumbai,Maharashtra,7358.18,9803.54,8786.53,440.81
2026-06-11,Lentil,Whole,Yeshwanthpur,Bangalore,Karnataka,6247.36,8140.54,7430.56,325.08
2026-06-11,Maize,Local,Azadpur,New Delhi,Delhi,1922.49,2483.51,2264.24,20570.93
2026-06-11,Maize,Local,Bowenpally,Hyderabad,Telangana,1583.69,2052.82,1884.0,10297.98
2026-06-11,Maize,Local,Koyambedu,Chennai,Tamil Nadu,1781.22,2193.77,2026.11,11440.3
2026-06-11,Maize,Local,Vashi,Mumbai,Maharashtra,1879.74,2525.59,2159.6,19167.32
2026-06-11,Maize,Local,Yeshwanthpur,Bangalore,Karnataka,1721.78,2333.54,2085.46,10821.78
2026-06-11,Mustard,Local,Azadpur,New Delhi,Delhi,7372.83,9202.35,8198.47,2883.53
2026-06-11,Mustard,Local,Bowenpally,Hyderabad,Telangana,6178.05,8543.7,7323.23,1452.1
2026-06-11,Mustard,Local,Koyambedu,Chennai,Tamil Nadu,6003.96,7894.0,6917.09,1558.95
2026-06-11,Mustard,Local,Vashi,Mumbai,Maharashtra,7246.92,9324.98,8223.79,3164.65
2026-06-11,Mustard,Local,Yeshwanthpur,Bangalore,Karnataka,5880.32,7964.23,6959.7,1455.69
2026-06-11,Niger Seed,Local,Azadpur,New Delhi,Delhi,10162.02,13548.74,11768.53,21.16
2026-06-11,Niger Seed,Local,Bowenpally,Hyderabad,Telangana,11324.29,14628.61,12426.53,8.72
2026-06-11,Niger Seed,Local,Koyambedu,Chennai,Tamil Nadu,10067.63,12857.72,11211.89,13.01
2026-06-11,Niger Seed,Local,Vashi,Mumbai,Maharashtra,11691.83,15714.4,13402.0,18.87
2026-06-11,Niger Seed,Local,Yeshwanthpur,Bangalore,Karnataka,10810.73,14231.59,12397.9,9.79
2026-06-11,Onion,Nasik Red,Azadpur,New Delhi,Delhi,2115.68,2557.7,2308.25,49367.63
2026-06-11,Onion,Nasik Red,Bowenpally,Hyderabad,Telangana,2357.06,3055.5,2634.62,15294.67
2026-06-11,Onion,Nasik Red,Koyambedu,Chennai,Tamil Nadu,1915.02,2654.44,2273.63,25984.71
2026-06-11,Onion,Nasik Red,Vashi,Mumbai,Maharashtra,2383.01,3122.71,2775.41,30162.96
2026-06-11,Onion,Nasik Red,Yeshwanthpur,Bangalore,Karnataka,1951.88,2413.38,2209.78,16497.78
2026-06-11,Paddy,Common,Azadpur,New Delhi,Delhi,2492.48,3556.3,3024.16,17791.21
2026-06-11,Paddy,Common,Bowenpally,Hyderabad,Telangana,2587.52,3331.89,2838.29,7600.43
2026-06-11,Paddy,Common,Koyambedu,Chennai,Tamil Nadu,2393.35,3170.6,2912.46,8948.48
2026-06-11,Paddy,Common,Vashi,Mumbai,Maharashtra,2666.66,3419.66,3086.06,14543.93
2026-06-11,Paddy,Common,Yeshwanthpur,Bangalore,Karnataka,2416.05,3218.7,2853.22,7376.47
2026-06-11,Potato,Local,Azadpur,New Delhi,Delhi,791.59,976.85,861.83,37526.3
2026-06-11,Potato,Local,Bowenpally,Hyderabad,Telangana,708.55,978.02,858.29,17188.41
2026-06-11,Potato,Local,Koyambedu,Chennai,Tamil Nadu,793.66,1058.67,916.03,27350.81
2026-06-11,Potato,Local,Vashi,Mumbai,Maharashtra,842.11,1078.98,940.37,35690.16
2026-06-11,Potato,Local,Yeshwanthpur,Bangalore,Karnataka,760.96,896.58,828.34,22944.05
2026-06-11,Ragi,Local,Azadpur,New Delhi,Delhi,3449.33,4408.62,3886.28,145.89
2026-06-11,Ragi,Local,Bowenpally,Hyderabad,Telangana,3237.7,4233.48,3662.78,49.31
2026-06-11,Ragi,Local,Koyambedu,Chennai,Tamil Nadu,3582.37,4592.49,3902.16,65.67
2026-06-11,Ragi,Local,Vashi,Mumbai,Maharashtra,3735.06,5084.42,4510.35,101.28
2026-06-11,Ragi,Local,Yeshwanthpur,Bangalore,Karnataka,3572.43,4532.53,4058.56,69.43
2026-06-11,Red Gram,Whole,Azadpur,New Delhi,Delhi,6917.61,8776.2,8015.09,1070.98
2026-06-11,Red Gram,Whole,Bowenpally,Hyderabad,Telangana,6379.42,8101.27,7226.43,517.16
2026-06-11,Red Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7243.88,9018.22,8219.58,583.4
2026-06-11,Red Gram,Whole,Vashi,Mumbai,Maharashtra,7159.34,9906.25,8538.79,1058.75
2026-06-11,Red Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6673.12,8890.14,8071.21,522.11
2026-06-11,Safflower,Local,Azadpur,New Delhi,Delhi,5091.81,6531.66,5643.68,51.12
2026-06-11,Safflower,Local,Bowenpally,Hyderabad,Telangana,4482.19,5452.04,4917.85,18.58
2026-06-11,Safflower,Local,Koyambedu,Chennai,Tamil Nadu,4838.65,5923.3,5353.78,30.41
2026-06-11,Safflower,Local,Vashi,Mumbai,Maharashtra,4658.71,5760.06,5141.05,48.92
2026-06-11,Safflower,Local,Yeshwanthpur,Bangalore,Karnataka,4728.42,5851.49,5288.37,22.56
2026-06-11,Sesamum,Local,Azadpur,New Delhi,Delhi,11599.47,15454.86,13372.27,238.56
2026-06-11,Sesamum,Local,Bowenpally,Hyderabad,Telangana,10881.13,13961.34,12429.85,90.47
2026-06-11,Sesamum,Local,Koyambedu,Chennai,Tamil Nadu,10486.52,13593.59,12276.32,143.04
2026-06-11,Sesamum,Local,Vashi,Mumbai,Maharashtra,13551.59,16628.94,15000.0,188.36
2026-06-11,Sesamum,Local,Yeshwanthpur,Bangalore,Karnataka,11917.35,15133.73,13710.49,129.84
2026-06-11,Soyabean,Local,Azadpur,New Delhi,Delhi,5892.19,7714.15,7127.49,6299.76
2026-06-11,Soyabean,Local,Bowenpally,Hyderabad,Telangana,4602.23,6225.7,5592.05,2341.02
2026-06-11,Soyabean,Local,Koyambedu,Chennai,Tamil Nadu,5395.68,6830.74,6290.2,3792.35
2026-06-11,Soyabean,Local,Vashi,Mumbai,Maharashtra,6023.43,8133.26,7305.27,6261.54
2026-06-11,Soyabean,Local,Yeshwanthpur,Bangalore,Karnataka,5320.29,6651.09,6083.17,3616.83
2026-06-11,Sunflower,Local,Azadpur,New Delhi,Delhi,7545.77,10267.47,9114.08,180.31
2026-06-11,Sunflower,Local,Bowenpally,Hyderabad,Telangana,7259.46,8787.89,7973.33,73.35
2026-06-11,Sunflower,Local,Koyambedu,Chennai,Tamil Nadu,7196.57,9399.05,8501.28,91.31
2026-06-11,Sunflower,Local,Vashi,Mumbai,Maharashtra,7198.63,9783.07,8450.59,129.18
2026-06-11,Sunflower,Local,Yeshwanthpur,Bangalore,Karnataka,7179.15,9318.09,8310.06,83.52
2026-06-11,Tomato,Local,Azadpur,New Delhi,Delhi,2068.64,2818.68,2495.08,13267.89
2026-06-11,Tomato,Local,Bowenpally,Hyderabad,Telangana,1794.62,2255.8,2073.17,5729.86
2026-06-11,Tomato,Local,Koyambedu,Chennai,Tamil Nadu,1877.24,2470.67,2212.65,6781.92
2026-06-11,Tomato,Local,Vashi,Mumbai,Maharashtra,2088.44,2561.38,2346.41,9243.02
2026-06-11,Tomato,Local,Yeshwanthpur,Bangalore,Karnataka,2018.15,2475.1,2221.96,5627.67
2026-06-11,Wheat,Local,Azadpur,New Delhi,Delhi,2318.4,3037.52,2793.22,59685.25
2026-06-11,Wheat,Local,Bowenpally,Hyderabad,Telangana,2232.78,3043.59,2658.47,18095.25
2026-06-11,Wheat,Local,Koyambedu,Chennai,Tamil Nadu,2437.77,3277.88,2898.27,25516.86
2026-06-11,Wheat,Local,Vashi,Mumbai,Maharashtra,2585.55,3334.68,2898.95,45509.95
2026-06-11,Wheat,Local,Yeshwanthpur,Bangalore,Karnataka,2282.26,3204.63,2720.61,25194.0
2026-06-12,Bajra,Local,Azadpur,New Delhi,Delhi,2241.39,2828.74,2442.35,1809.04
2026-06-12,Bajra,Local,Bowenpally,Hyderabad,Telangana,1933.86,2695.56,2335.52,733.43
2026-06-12,Bajra,Local,Koyambedu,Chennai,Tamil Nadu,1760.75,2328.4,2077.0,716.81
2026-06-12,Bajra,Local,Vashi,Mumbai,Maharashtra,1997.62,2599.45,2339.03,1297.42
2026-06-12,Bajra,Local,Yeshwanthpur,Bangalore,Karnataka,1708.99,2281.79,1990.65,698.35
2026-06-12,Barley,Local,Azadpur,New Delhi,Delhi,2311.12,2906.65,2574.23,232.48
2026-06-12,Barley,Local,Bowenpally,Hyderabad,Telangana,1794.05,2506.94,2182.01,92.84
2026-06-12,Barley,Local,Koyambedu,Chennai,Tamil Nadu,1953.08,2707.82,2380.01,148.41
2026-06-12,Barley,Local,Vashi,Mumbai,Maharashtra,2004.65,2672.31,2416.83,205.57
2026-06-12,Barley,Local,Yeshwanthpur,Bangalore,Karnataka,1996.59,2640.5,2280.62,96.58
2026-06-12,Bengal Gram,Whole,Azadpur,New Delhi,Delhi,6103.67,7613.37,6811.2,2900.44
2026-06-12,Bengal Gram,Whole,Bowenpally,Hyderabad,Telangana,5874.32,7339.83,6486.1,1772.97
2026-06-12,Bengal Gram,Whole,Koyambedu,Chennai,Tamil Nadu,5675.12,7366.33,6339.21,2252.04
2026-06-12,Bengal Gram,Whole,Vashi,Mumbai,Maharashtra,5727.73,7316.26,6619.36,2559.46
2026-06-12,Bengal Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6261.14,8104.41,6974.21,2045.6
2026-06-12,Black Gram,Whole,Azadpur,New Delhi,Delhi,7342.77,9589.91,8781.27,369.51
2026-06-12,Black Gram,Whole,Bowenpally,Hyderabad,Telangana,6865.16,8622.89,7623.31,166.22
2026-06-12,Black Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7170.54,9462.13,8692.34,189.92
2026-06-12,Black Gram,Whole,Vashi,Mumbai,Maharashtra,7929.1,9927.1,8937.34,350.64
2026-06-12,Black Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6595.18,8914.82,7839.1,204.78
2026-06-12,Copra,Milling,Azadpur,New Delhi,Delhi,19940.12,24753.57,22810.36,186.06
2026-06-12,Copra,Milling,Bowenpally,Hyderabad,Telangana,16399.03,21345.83,19749.7,54.07
2026-06-12,Copra,Milling,Koyambedu,Chennai,Tamil Nadu,18157.54,25588.41,21892.02,101.58
2026-06-12,Copra,Milling,Vashi,Mumbai,Maharashtra,18877.78,25866.67,22985.16,145.17
2026-06-12,Copra,Milling,Yeshwanthpur,Bangalore,Karnataka,18449.37,22636.53,20583.67,68.09
2026-06-12,Cotton,Medium Staple,Azadpur,New Delhi,Delhi,8125.46,10503.7,9601.96,293.58
2026-06-12,Cotton,Medium Staple,Bowenpally,Hyderabad,Telangana,7238.84,9832.4,8476.48,120.55
2026-06-12,Cotton,Medium Staple,Koyambedu,Chennai,Tamil Nadu,8170.97,9964.7,8980.85,194.83
2026-06-12,Cotton,Medium Staple,Vashi,Mumbai,Maharashtra,8204.07,10828.63,9589.04,248.87
2026-06-12,Cotton,Medium Staple,Yeshwanthpur,Bangalore,Karnataka,7787.45,9982.66,8549.27,149.91
2026-06-12,Green Gram,Whole,Azadpur,New Delhi,Delhi,7232.77,9737.85,8477.12,8564.42
