date,crop,variety,market,district,state,min_price,max_price,modal_price,arrivals
2026-08-10,Barley,Local,Yeshwanthpur,Bangalore,Karnataka,1947.2,2594.58,2263.7,149.45
2026-08-10,Bengal Gram,Whole,Azadpur,New Delhi,Delhi,5462.34,7258.48,6393.82,4703.43
2026-08-10,Bengal Gram,Whole,Bowenpally,Hyderabad,Telangana,5349.16,7037.01,6238.61,1985.35
2026-08-10,Bengal Gram,Whole,Koyambedu,Chennai,Tamil Nadu,5765.37,7441.68,6539.08,2172.06
2026-08-10,Bengal Gram,Whole,Vashi,Mumbai,Maharashtra,6369.03,8681.61,7384.3,3739.56
2026-08-10,Bengal Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,5749.67,7412.35,6672.0,2358.62
2026-08-10,Black Gram,Whole,Azadpur,New Delhi,Delhi,7586.74,10253.12,8869.89,488.78
2026-08-10,Black Gram,Whole,Bowenpally,Hyderabad,Telangana,6909.55,9437.68,8118.44,187.59
2026-08-10,Black Gram,Whole,Koyambedu,Chennai,Tamil Nadu,8002.82,10773.4,9505.13,251.26
2026-08-10,Black Gram,Whole,Vashi,Mumbai,Maharashtra,8241.71,11275.51,9714.44,363.75
2026-08-10,Black Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6532.42,9231.3,7870.3,207.75
2026-08-10,Copra,Milling,Azadpur,New Delhi,Delhi,18891.27,23625.59,21862.97,185.44
2026-08-10,Copra,Milling,Bowenpally,Hyderabad,Telangana,16568.95,20514.76,18750.76,103.36
2026-08-10,Copra,Milling,Koyambedu,Chennai,Tamil Nadu,17630.26,23930.28,21447.14,130.64
2026-08-10,Copra,Milling,Vashi,Mumbai,Maharashtra,19587.99,25620.78,21899.62,208.92
2026-08-10,Copra,Milling,Yeshwanthpur,Bangalore,Karnataka,15963.12,21913.88,18759.18,94.41
2026-08-10,Cotton,Medium Staple,Azadpur,New Delhi,Delhi,9167.21,11060.81,10178.68,359.23
2026-08-10,Cotton,Medium Staple,Bowenpally,Hyderabad,Telangana,7551.4,9796.16,8762.25,177.06
2026-08-10,Cotton,Medium Staple,Koyambedu,Chennai,Tamil Nadu,7973.14,10701.81,9182.53,198.83
2026-08-10,Cotton,Medium Staple,Vashi,Mumbai,Maharashtra,8394.46,10203.37,9376.65,279.19
2026-08-10,Cotton,Medium Staple,Yeshwanthpur,Bangalore,Karnataka,7380.04,9883.78,8617.54,202.25
2026-08-10,Green Gram,Whole,Azadpur,New Delhi,Delhi,7707.88,9563.84,8425.83,11265.54
2026-08-10,Green Gram,Whole,Bowenpally,Hyderabad,Telangana,7053.62,9733.64,8419.54,4344.5
2026-08-10,Green Gram,Whole,Koyambedu,Chennai,Tamil Nadu,6695.98,8716.94,7728.32,5926.73
2026-08-10,Green Gram,Whole,Vashi,Mumbai,Maharashtra,7162.03,9550.48,8378.1,8361.18
2026-08-10,Green Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,7741.07,10029.64,8622.76,4807.87
2026-08-10,Groundnut,Bold,Azadpur,New Delhi,Delhi,7419.47,9166.52,8366.37,1519.41
2026-08-10,Groundnut,Bold,Bowenpally,Hyderabad,Telangana,5969.62,7756.74,6662.56,545.26
2026-08-10,Groundnut,Bold,Koyambedu,Chennai,Tamil Nadu,6431.21,8529.7,7230.45,757.49
2026-08-10,Groundnut,Bold,Vashi,Mumbai,Maharashtra,6600.25,8626.84,7967.32,1336.4
2026-08-10,Groundnut,Bold,Yeshwanthpur,Bangalore,Karnataka,6840.97,8297.51,7447.64,631.91
2026-08-10,Jowar,Local,Azadpur,New Delhi,Delhi,3377.64,4542.33,4074.03,551.77
2026-08-10,Jowar,Local,Bowenpally,Hyderabad,Telangana,3327.58,4129.21,3758.47,231.65
2026-08-10,Jowar,Local,Koyambedu,Chennai,Tamil Nadu,3199.75,4309.68,3893.37,336.61
2026-08-10,Jowar,Local,Vashi,Mumbai,Maharashtra,3506.59,4228.6,3912.36,521.78
2026-08-10,Jowar,Local,Yeshwanthpur,Bangalore,Karnataka,2859.36,3874.48,3423.23,278.95
2026-08-10,Lentil,Whole,Azadpur,New Delhi,Delhi,7860.29,10517.43,9500.0,904.2
2026-08-10,Lentil,Whole,Bowenpally,Hyderabad,Telangana,6827.7,9220.92,8257.22,312.93
2026-08-10,Lentil,Whole,Koyambedu,Chennai,Tamil Nadu,5877.93,8037.73,6861.71,476.91
2026-08-10,Lentil,Whole,Vashi,Mumbai,Maharashtra,6569.19,9111.54,7726.73,616.72
2026-08-10,Lentil,Whole,Yeshwanthpur,Bangalore,Karnataka,5797.69,8009.56,6809.47,393.55
2026-08-10,Maize,Local,Azadpur,New Delhi,Delhi,2110.39,2703.7,2500.39,32849.03
2026-08-10,Maize,Local,Bowenpally,Hyderabad,Telangana,2020.92,2462.91,2222.28,12555.4
2026-08-10,Maize,Local,Koyambedu,Chennai,Tamil Nadu,2124.05,2721.58,2342.53,12487.36
2026-08-10,Maize,Local,Vashi,Mumbai,Maharashtra,2013.05,2473.08,2254.44,24097.03
2026-08-10,Maize,Local,Yeshwanthpur,Bangalore,Karnataka,2013.6,2658.29,2427.99,14289.4
2026-08-10,Mustard,Local,Azadpur,New Delhi,Delhi,6403.4,8616.3,7370.05,3451.92
2026-08-10,Mustard,Local,Bowenpally,Hyderabad,Telangana,5869.77,8060.3,7149.43,1510.48
2026-08-10,Mustard,Local,Koyambedu,Chennai,Tamil Nadu,5789.51,7112.39,6313.74,2069.86
2026-08-10,Mustard,Local,Vashi,Mumbai,Maharashtra,6805.64,8893.29,7915.55,2736.44
2026-08-10,Mustard,Local,Yeshwanthpur,Bangalore,Karnataka,6115.72,7482.99,6828.74,1784.62
2026-08-10,Niger Seed,Local,Azadpur,New Delhi,Delhi,11353.81,14049.12,12595.23,27.64
2026-08-10,Niger Seed,Local,Bowenpally,Hyderabad,Telangana,10218.51,14428.73,12405.02,10.81
2026-08-10,Niger Seed,Local,Koyambedu,Chennai,Tamil Nadu,9134.53,12412.41,10599.11,14.81
2026-08-10,Niger Seed,Local,Vashi,Mumbai,Maharashtra,10430.75,14825.9,12646.74,26.56
2026-08-10,Niger Seed,Local,Yeshwanthpur,Bangalore,Karnataka,10700.62,14383.83,12273.41,10.99
2026-08-10,Onion,Nasik Red,Azadpur,New Delhi,Delhi,2345.42,2840.13,2624.24,46158.0
2026-08-10,Onion,Nasik Red,Bowenpally,Hyderabad,Telangana,2889.99,3670.54,3164.31,16900.05
2026-08-10,Onion,Nasik Red,Koyambedu,Chennai,Tamil Nadu,2287.54,3018.36,2785.93,27589.0
2026-08-10,Onion,Nasik Red,Vashi,Mumbai,Maharashtra,2683.55,3354.19,3090.06,37770.65
2026-08-10,Onion,Nasik Red,Yeshwanthpur,Bangalore,Karnataka,2516.81,3371.21,2908.16,24892.95
2026-08-10,Paddy,Common,Azadpur,New Delhi,Delhi,2642.4,3302.76,2955.39,21785.77
2026-08-10,Paddy,Common,Bowenpally,Hyderabad,Telangana,2211.12,2884.28,2643.76,9238.16
2026-08-10,Paddy,Common,Koyambedu,Chennai,Tamil Nadu,2470.09,3049.88,2726.66,15260.75
2026-08-10,Paddy,Common,Vashi,Mumbai,Maharashtra,2401.93,3245.03,2821.15,17076.61
2026-08-10,Paddy,Common,Yeshwanthpur,Bangalore,Karnataka,2194.24,2949.81,2647.0,10938.6
2026-08-10,Potato,Local,Azadpur,New Delhi,Delhi,800.84,1052.05,969.72,51818.7
2026-08-10,Potato,Local,Bowenpally,Hyderabad,Telangana,854.43,1151.88,979.85,24302.92
2026-08-10,Potato,Local,Koyambedu,Chennai,Tamil Nadu,904.67,1230.15,1044.8,31466.24
2026-08-10,Potato,Local,Vashi,Mumbai,Maharashtra,936.27,1175.57,1058.34,47041.51
2026-08-10,Potato,Local,Yeshwanthpur,Bangalore,Karnataka,860.97,1070.83,937.8,24378.75
2026-08-10,Ragi,Local,Azadpur,New Delhi,Delhi,3178.24,4085.41,3676.67,152.07
2026-08-10,Ragi,Local,Bowenpally,Hyderabad,Telangana,2922.85,3728.18,3410.13,65.61
2026-08-10,Ragi,Local,Koyambedu,Chennai,Tamil Nadu,3221.17,4064.72,3586.34,87.41
2026-08-10,Ragi,Local,Vashi,Mumbai,Maharashtra,3368.19,4450.39,4086.29,132.2
2026-08-10,Ragi,Local,Yeshwanthpur,Bangalore,Karnataka,3231.39,4209.27,3749.88,67.02
2026-08-10,Red Gram,Whole,Azadpur,New Delhi,Delhi,7324.13,8922.45,8100.06,1564.6
2026-08-10,Red Gram,Whole,Bowenpally,Hyderabad,Telangana,6138.13,8325.78,7442.01,457.53
2026-08-10,Red Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7361.83,9737.37,8366.19,745.92
2026-08-10,Red Gram,Whole,Vashi,Mumbai,Maharashtra,7559.71,9768.55,8690.43,1145.03
2026-08-10,Red Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6882.4,9111.18,7948.11,667.17
2026-08-10,Safflower,Local,Azadpur,New Delhi,Delhi,4465.75,5950.96,5179.19,69.26
2026-08-10,Safflower,Local,Bowenpally,Hyderabad,Telangana,3620.6,4845.75,4267.71,28.5
2026-08-10,Safflower,Local,Koyambedu,Chennai,Tamil Nadu,4239.39,5512.86,4942.22,27.94
2026-08-10,Safflower,Local,Vashi,Mumbai,Maharashtra,3532.76,4889.05,4213.45,50.37
2026-08-10,Safflower,Local,Yeshwanthpur,Bangalore,Karnataka,4072.11,5394.15,4912.18,27.25
2026-08-10,Sesamum,Local,Azadpur,New Delhi,Delhi,12081.49,15146.27,13192.96,322.11
2026-08-10,Sesamum,Local,Bowenpally,Hyderabad,Telangana,11088.88,14070.16,12149.16,129.35
2026-08-10,Sesamum,Local,Koyambedu,Chennai,Tamil Nadu,9583.26,13126.14,11630.04,199.46
2026-08-10,Sesamum,Local,Vashi,Mumbai,Maharashtra,12434.45,16727.99,15000.0,252.44
2026-08-10,Sesamum,Local,Yeshwanthpur,Bangalore,Karnataka,11827.39,14883.88,13579.54,147.49
2026-08-10,Soyabean,Local,Azadpur,New Delhi,Delhi,6915.66,8932.15,7585.91,7771.0
2026-08-10,Soyabean,Local,Bowenpally,Hyderabad,Telangana,5728.65,7000.87,6320.79,3689.22
2026-08-10,Soyabean,Local,Koyambedu,Chennai,Tamil Nadu,5927.14,7504.62,6574.23,5057.88
2026-08-10,Soyabean,Local,Vashi,Mumbai,Maharashtra,7218.86,9324.29,8000.0,6687.02
2026-08-10,Soyabean,Local,Yeshwanthpur,Bangalore,Karnataka,5516.79,7306.25,6429.44,3635.84
2026-08-10,Sunflower,Local,Azadpur,New Delhi,Delhi,7437.45,10143.08,8841.57,222.85
2026-08-10,Sunflower,Local,Bowenpally,Hyderabad,Telangana,6826.0,8709.26,7499.71,89.67
2026-08-10,Sunflower,Local,Koyambedu,Chennai,Tamil Nadu,6578.94,8921.32,7942.0,109.9
2026-08-10,Sunflower,Local,Vashi,Mumbai,Maharashtra,7157.91,9854.18,8400.8,170.9
2026-08-10,Sunflower,Local,Yeshwanthpur,Bangalore,Karnataka,6685.11,9009.44,7859.99,94.97
2026-08-10,Tomato,Local,Azadpur,New Delhi,Delhi,1820.38,2238.78,2054.82,15755.17
2026-08-10,Tomato,Local,Bowenpally,Hyderabad,Telangana,1610.56,1986.87,1823.2,5981.95
2026-08-10,Tomato,Local,Koyambedu,Chennai,Tamil Nadu,1526.89,1877.29,1707.28,8307.38
2026-08-10,Tomato,Local,Vashi,Mumbai,Maharashtra,1787.04,2421.05,2057.25,11060.92
2026-08-10,Tomato,Local,Yeshwanthpur,Bangalore,Karnataka,1604.58,2016.88,1801.03,6993.21
2026-08-10,Wheat,Local,Azadpur,New Delhi,Delhi,2254.46,2955.34,2628.71,71308.66
2026-08-10,Wheat,Local,Bowenpally,Hyderabad,Telangana,2148.88,2863.13,2497.38,29616.64
2026-08-10,Wheat,Local,Koyambedu,Chennai,Tamil Nadu,2085.96,2841.4,2500.79,39782.65
2026-08-10,Wheat,Local,Vashi,Mumbai,Maharashtra,2516.01,3285.12,2808.93,48297.94
2026-08-10,Wheat,Local,Yeshwanthpur,Bangalore,Karnataka,2131.17,2861.8,2587.13,30963.24
2026-08-11,Bajra,Local,Azadpur,New Delhi,Delhi,2379.28,3202.21,2804.14,2000.91
2026-08-11,Bajra,Local,Bowenpally,Hyderabad,Telangana,2142.96,2698.05,2352.26,772.15
2026-08-11,Bajra,Local,Koyambedu,Chennai,Tamil Nadu,1980.18,2524.76,2262.57,1110.42
2026-08-11,Bajra,Local,Vashi,Mumbai,Maharashtra,2361.56,2947.76,2604.98,1717.93
2026-08-11,Bajra,Local,Yeshwanthpur,Bangalore,Karnataka,1918.35,2446.82,2248.42,1062.94
2026-08-11,Barley,Local,Azadpur,New Delhi,Delhi,2166.81,2720.73,2499.26,290.5
2026-08-11,Barley,Local,Bowenpally,Hyderabad,Telangana,1773.08,2366.5,2051.88,122.56
2026-08-11,Barley,Local,Koyambedu,Chennai,Tamil Nadu,2096.37,2580.81,2312.08,134.09
2026-08-11,Barley,Local,Vashi,Mumbai,Maharashtra,1878.93,2408.74,2218.73,206.16
2026-08-11,Barley,Local,Yeshwanthpur,Bangalore,Karnataka,2020.13,2673.16,2265.49,138.8
2026-08-11,Bengal Gram,Whole,Azadpur,New Delhi,Delhi,5679.06,7564.75,6450.58,5473.39
2026-08-11,Bengal Gram,Whole,Bowenpally,Hyderabad,Telangana,5475.52,7171.22,6272.64,1963.32
2026-08-11,Bengal Gram,Whole,Koyambedu,Chennai,Tamil Nadu,5807.65,7725.9,6564.62,2621.42
2026-08-11,Bengal Gram,Whole,Vashi,Mumbai,Maharashtra,6310.0,8328.1,7373.55,3563.42
2026-08-11,Bengal Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,5797.78,7693.96,6645.27,2322.45
2026-08-11,Black Gram,Whole,Azadpur,New Delhi,Delhi,7473.75,10038.33,8880.72,512.08
2026-08-11,Black Gram,Whole,Bowenpally,Hyderabad,Telangana,7091.99,9003.45,8135.77,166.67
2026-08-11,Black Gram,Whole,Koyambedu,Chennai,Tamil Nadu,8241.14,10365.86,9557.64,213.54
2026-08-11,Black Gram,Whole,Vashi,Mumbai,Maharashtra,8470.36,10952.12,9768.83,349.24
2026-08-11,Black Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6846.69,8532.16,7845.12,257.99
2026-08-11,Copra,Milling,Azadpur,New Delhi,Delhi,18822.86,24442.57,21830.71,248.53
2026-08-11,Copra,Milling,Bowenpally,Hyderabad,Telangana,15766.12,20860.96,18187.21,96.37
2026-08-11,Copra,Milling,Koyambedu,Chennai,Tamil Nadu,17274.11,23129.73,20072.43,124.74
2026-08-11,Copra,Milling,Vashi,Mumbai,Maharashtra,18784.97,25168.0,21837.66,194.76
2026-08-11,Copra,Milling,Yeshwanthpur,Bangalore,Karnataka,15911.93,21600.69,18901.18,84.16
2026-08-11,Cotton,Medium Staple,Azadpur,New Delhi,Delhi,9013.0,11332.26,10162.73,453.37
2026-08-11,Cotton,Medium Staple,Bowenpally,Hyderabad,Telangana,7530.37,9602.65,8730.72,149.4
2026-08-11,Cotton,Medium Staple,Koyambedu,Chennai,Tamil Nadu,8021.74,10712.96,9206.54,217.15
2026-08-11,Cotton,Medium Staple,Vashi,Mumbai,Maharashtra,8592.59,10920.8,9489.37,266.37
2026-08-11,Cotton,Medium Staple,Yeshwanthpur,Bangalore,Karnataka,7153.45,10118.95,8643.62,194.11
2026-08-11,Green Gram,Whole,Azadpur,New Delhi,Delhi,7425.84,9840.71,8391.03,11000.93
2026-08-11,Green Gram,Whole,Bowenpally,Hyderabad,Telangana,7105.1,9943.59,8453.14,3986.13
2026-08-11,Green Gram,Whole,Koyambedu,Chennai,Tamil Nadu,6954.09,9055.67,7741.69,5024.06
2026-08-11,Green Gram,Whole,Vashi,Mumbai,Maharashtra,7491.44,9488.46,8371.78,8187.53
2026-08-11,Green Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,7211.23,9386.12,8567.73,4737.26
2026-08-11,Groundnut,Bold,Azadpur,New Delhi,Delhi,7550.41,9201.78,8337.01,1534.11
2026-08-11,Groundnut,Bold,Bowenpally,Hyderabad,Telangana,5597.36,7789.81,6684.39,570.54
2026-08-11,Groundnut,Bold,Koyambedu,Chennai,Tamil Nadu,6397.6,8190.25,7264.96,860.87
2026-08-11,Groundnut,Bold,Vashi,Mumbai,Maharashtra,6588.64,8995.33,7916.56,1274.93
2026-08-11,Groundnut,Bold,Yeshwanthpur,Bangalore,Karnataka,6681.26,8574.16,7426.84,787.01
2026-08-11,Jowar,Local,Azadpur,New Delhi,Delhi,3598.95,4757.5,4058.7,614.95
2026-08-11,Jowar,Local,Bowenpally,Hyderabad,Telangana,3425.18,4375.28,3789.18,269.18
2026-08-11,Jowar,Local,Koyambedu,Chennai,Tamil Nadu,3396.41,4423.6,3883.56,278.51
2026-08-11,Jowar,Local,Vashi,Mumbai,Maharashtra,3459.94,4623.5,3928.19,538.34
2026-08-11,Jowar,Local,Yeshwanthpur,Bangalore,Karnataka,3012.99,3864.63,3413.44,245.14
2026-08-11,Lentil,Whole,Azadpur,New Delhi,Delhi,8075.43,10969.18,9489.91,896.31
2026-08-11,Lentil,Whole,Bowenpally,Hyderabad,Telangana,7217.85,9419.05,8239.16,392.36
2026-08-11,Lentil,Whole,Koyambedu,Chennai,Tamil Nadu,5825.38,7722.67,6855.96,512.93
2026-08-11,Lentil,Whole,Vashi,Mumbai,Maharashtra,6405.81,8449.4,7695.34,683.46
2026-08-11,Lentil,Whole,Yeshwanthpur,Bangalore,Karnataka,5703.89,7940.75,6745.64,333.37
2026-08-11,Maize,Local,Azadpur,New Delhi,Delhi,2292.24,2909.25,2503.38,26385.55
2026-08-11,Maize,Local,Bowenpally,Hyderabad,Telangana,1954.91,2513.43,2224.52,10695.54
2026-08-11,Maize,Local,Koyambedu,Chennai,Tamil Nadu,2119.3,2743.25,2342.09,16438.62
2026-08-11,Maize,Local,Vashi,Mumbai,Maharashtra,1871.68,2636.36,2272.65,21873.44
2026-08-11,Maize,Local,Yeshwanthpur,Bangalore,Karnataka,2091.65,2616.38,2421.59,13831.11
2026-08-11,Mustard,Local,Azadpur,New Delhi,Delhi,6396.48,8140.73,7525.99,3212.35
2026-08-11,Mustard,Local,Bowenpally,Hyderabad,Telangana,6557.14,8040.01,7177.61,1560.01
2026-08-11,Mustard,Local,Koyambedu,Chennai,Tamil Nadu,5715.24,6816.04,6280.8,2304.26
2026-08-11,Mustard,Local,Vashi,Mumbai,Maharashtra,7271.67,8618.29,7928.62,3111.91
2026-08-11,Mustard,Local,Yeshwanthpur,Bangalore,Karnataka,5991.92,7490.57,6810.02,1968.22
2026-08-11,Niger Seed,Local,Azadpur,New Delhi,Delhi,10751.43,13777.24,12489.47,30.71
2026-08-11,Niger Seed,Local,Bowenpally,Hyderabad,Telangana,10337.35,14561.37,12361.24,11.05
2026-08-11,Niger Seed,Local,Koyambedu,Chennai,Tamil Nadu,9325.15,12089.59,10906.09,16.2
2026-08-11,Niger Seed,Local,Vashi,Mumbai,Maharashtra,10811.64,13755.07,12732.63,25.23
2026-08-11,Niger Seed,Local,Yeshwanthpur,Bangalore,Karnataka,10324.55,14213.39,12315.76,12.09
2026-08-11,Onion,Nasik Red,Azadpur,New Delhi,Delhi,2402.71,3033.45,2639.41,56714.66
2026-08-11,Onion,Nasik Red,Bowenpally,Hyderabad,Telangana,2850.14,3570.6,3168.5,17782.31
2026-08-11,Onion,Nasik Red,Koyambedu,Chennai,Tamil Nadu,2536.85,3098.49,2786.18,26212.3
2026-08-11,Onion,Nasik Red,Vashi,Mumbai,Maharashtra,2808.52,3462.43,3068.62,33131.09
2026-08-11,Onion,Nasik Red,Yeshwanthpur,Bangalore,Karnataka,2534.16,3285.19,2874.57,26050.77
2026-08-11,Paddy,Common,Azadpur,New Delhi,Delhi,2619.72,3397.29,2951.67,24008.07
2026-08-11,Paddy,Common,Bowenpally,Hyderabad,Telangana,2228.28,2995.62,2686.45,8750.25
2026-08-11,Paddy,Common,Koyambedu,Chennai,Tamil Nadu,2407.26,2961.17,2704.49,12170.86
2026-08-11,Paddy,Common,Vashi,Mumbai,Maharashtra,2408.75,3307.79,2885.63,19609.2
2026-08-11,Paddy,Common,Yeshwanthpur,Bangalore,Karnataka,2235.14,3061.94,2650.69,10048.61
2026-08-11,Potato,Local,Azadpur,New Delhi,Delhi,851.79,1103.79,975.99,57677.14
2026-08-11,Potato,Local,Bowenpally,Hyderabad,Telangana,818.24,1135.87,979.16,21351.05
2026-08-11,Potato,Local,Koyambedu,Chennai,Tamil Nadu,910.92,1156.5,1047.38,30291.04
2026-08-11,Potato,Local,Vashi,Mumbai,Maharashtra,971.46,1177.11,1060.12,42887.57
2026-08-11,Potato,Local,Yeshwanthpur,Bangalore,Karnataka,786.23,1022.86,940.92,27820.2
2026-08-11,Ragi,Local,Azadpur,New Delhi,Delhi,3357.34,4135.17,3681.28,144.82
2026-08-11,Ragi,Local,Bowenpally,Hyderabad,Telangana,2972.51,3783.33,3419.04,53.96
2026-08-11,Ragi,Local,Koyambedu,Chennai,Tamil Nadu,3106.09,3880.27,3586.54,82.83
2026-08-11,Ragi,Local,Vashi,Mumbai,Maharashtra,3545.03,4582.56,4108.71,116.48
2026-08-11,Ragi,Local,Yeshwanthpur,Bangalore,Karnataka,3373.72,4184.84,3749.85,69.48
2026-08-11,Red Gram,Whole,Azadpur,New Delhi,Delhi,6975.8,9074.55,8104.22,1592.69
2026-08-11,Red Gram,Whole,Bowenpally,Hyderabad,Telangana,6814.32,8151.45,7454.51,435.01
2026-08-11,Red Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7271.43,9543.86,8421.21,687.93
2026-08-11,Red Gram,Whole,Vashi,Mumbai,Maharashtra,7450.07,9497.26,8689.91,1194.34
2026-08-11,Red Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,7797.07,9321.91,8509.48,615.95
2026-08-11,Safflower,Local,Azadpur,New Delhi,Delhi,4497.73,5976.34,5171.65,65.63
2026-08-11,Safflower,Local,Bowenpally,Hyderabad,Telangana,3876.75,4895.56,4245.64,32.55
2026-08-11,Safflower,Local,Koyambedu,Chennai,Tamil Nadu,4412.56,5469.69,4959.81,38.25
2026-08-11,Safflower,Local,Vashi,Mumbai,Maharashtra,3864.68,4824.48,4260.49,55.22
2026-08-11,Safflower,Local,Yeshwanthpur,Bangalore,Karnataka,4311.46,5782.59,4944.69,31.84
2026-08-11,Sesamum,Local,Azadpur,New Delhi,Delhi,11904.25,14580.07,13136.66,356.71
2026-08-11,Sesamum,Local,Bowenpally,Hyderabad,Telangana,11008.68,15009.31,12885.74,107.36
2026-08-11,Sesamum,Local,Koyambedu,Chennai,Tamil Nadu,9830.39,12896.72,11646.03,204.95
2026-08-11,Sesamum,Local,Vashi,Mumbai,Maharashtra,13041.82,16585.45,15000.0,256.91
2026-08-11,Sesamum,Local,Yeshwanthpur,Bangalore,Karnataka,11643.89,15747.29,13577.85,160.16
2026-08-11,Soyabean,Local,Azadpur,New Delhi,Delhi,6450.19,8549.49,7639.5,8099.72
2026-08-11,Soyabean,Local,Bowenpally,Hyderabad,Telangana,5719.53,7320.61,6308.3,3119.0
2026-08-11,Soyabean,Local,Koyambedu,Chennai,Tamil Nadu,5903.07,7530.95,6566.18,4599.33
2026-08-11,Soyabean,Local,Vashi,Mumbai,Maharashtra,7056.4,9332.34,8000.0,7250.57
2026-08-11,Soyabean,Local,Yeshwanthpur,Bangalore,Karnataka,5356.88,7218.03,6478.32,3993.67
2026-08-11,Sunflower,Local,Azadpur,New Delhi,Delhi,7412.87,10327.78,8889.34,222.24
2026-08-11,Sunflower,Local,Bowenpally,Hyderabad,Telangana,6672.32,8572.61,7489.78,85.8
2026-08-11,Sunflower,Local,Koyambedu,Chennai,Tamil Nadu,6801.97,8698.96,7931.82,111.32
2026-08-11,Sunflower,Local,Vashi,Mumbai,Maharashtra,6949.29,9324.18,8432.4,168.42
2026-08-11,Sunflower,Local,Yeshwanthpur,Bangalore,Karnataka,6635.35,9032.34,7873.82,95.52
2026-08-11,Tomato,Local,Azadpur,New Delhi,Delhi,1858.13,2357.65,2071.51,15115.27
2026-08-11,Tomato,Local,Bowenpally,Hyderabad,Telangana,1616.7,1980.38,1799.61,7145.06
2026-08-11,Tomato,Local,Koyambedu,Chennai,Tamil Nadu,1434.02,2012.05,1728.08,8213.69
2026-08-11,Tomato,Local,Vashi,Mumbai,Maharashtra,1811.31,2230.49,2049.25,11700.48
2026-08-11,Tomato,Local,Yeshwanthpur,Bangalore,Karnataka,1547.14,2026.57,1798.86,6853.94
2026-08-11,Wheat,Local,Azadpur,New Delhi,Delhi,2318.99,3101.32,2631.74,72677.28
2026-08-11,Wheat,Local,Bowenpally,Hyderabad,Telangana,2068.7,2718.88,2502.82,30361.13
2026-08-11,Wheat,Local,Koyambedu,Chennai,Tamil Nadu,2264.77,2872.63,2495.7,35026.78
2026-08-11,Wheat,Local,Vashi,Mumbai,Maharashtra,2415.92,3108.03,2815.16,57225.42
2026-08-11,Wheat,Local,Yeshwanthpur,Bangalore,Karnataka,2168.5,2864.48,2593.58,30841.87
2026-08-12,Bajra,Local,Azadpur,New Delhi,Delhi,2390.44,3217.36,2809.87,2660.29
2026-08-12,Bajra,Local,Bowenpally,Hyderabad,Telangana,2082.48,2654.82,2356.0,904.67
2026-08-12,Bajra,Local,Koyambedu,Chennai,Tamil Nadu,1990.65,2653.28,2272.19,1196.73
2026-08-12,Bajra,Local,Vashi,Mumbai,Maharashtra,2389.31,2880.37,2602.52,1992.47
2026-08-12,Bajra,Local,Yeshwanthpur,Bangalore,Karnataka,2023.94,2568.9,2253.43,892.24
2026-08-12,Barley,Local,Azadpur,New Delhi,Delhi,2171.6,2849.93,2508.93,339.48
2026-08-12,Barley,Local,Bowenpally,Hyderabad,Telangana,1679.18,2194.29,2031.67,142.77
2026-08-12,Barley,Local,Koyambedu,Chennai,Tamil Nadu,1922.27,2646.74,2276.49,177.12
2026-08-12,Barley,Local,Vashi,Mumbai,Maharashtra,1962.13,2475.17,2216.03,281.91
2026-08-12,Barley,Local,Yeshwanthpur,Bangalore,Karnataka,2059.85,2510.63,2269.38,192.32
2026-08-12,Bengal Gram,Whole,Azadpur,New Delhi,Delhi,5960.13,7210.54,6481.18,5468.81
2026-08-12,Bengal Gram,Whole,Bowenpally,Hyderabad,Telangana,5680.51,6977.57,6287.18,2060.7
2026-08-12,Bengal Gram,Whole,Koyambedu,Chennai,Tamil Nadu,5796.87,7276.16,6565.22,2697.1
2026-08-12,Bengal Gram,Whole,Vashi,Mumbai,Maharashtra,6289.0,8017.63,7407.77,4491.07
2026-08-12,Bengal Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,5954.88,7684.89,6673.4,2979.19
2026-08-12,Black Gram,Whole,Azadpur,New Delhi,Delhi,7324.19,10282.27,8874.92,589.8
2026-08-12,Black Gram,Whole,Bowenpally,Hyderabad,Telangana,7287.97,8756.36,8084.21,247.47
2026-08-12,Black Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7984.22,10909.96,9591.48,261.52
2026-08-12,Black Gram,Whole,Vashi,Mumbai,Maharashtra,8365.87,11144.3,9714.99,380.09
2026-08-12,Black Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,7139.07,8486.57,7843.1,264.09
2026-08-12,Copra,Milling,Azadpur,New Delhi,Delhi,17837.66,23550.24,21723.6,286.02
2026-08-12,Copra,Milling,Bowenpally,Hyderabad,Telangana,16393.48,20085.83,18083.76,119.89
2026-08-12,Copra,Milling,Koyambedu,Chennai,Tamil Nadu,18291.55,21908.1,20253.59,143.22
